Gene,CCA_1,CCA_2,Other_1,Other_2,Total_Reads,Comparison,Biorep,Genome,Isodecoder,ID
nuclear-Ath-LysTTT-171712,56.22030618,15.70959803,49.008524,61.20305538,17429,Periodate vs Deacylated,Bio Rep3,Nuclear,LysTTT,171712
nuclear-Ath-LysTTT-183734,53.36817654,20.76712686,47.28093251,64.36626909,131286,Periodate vs Deacylated,Bio Rep3,Nuclear,LysTTT,183734
nuclear-Ath-PheGAA-171718,41.29299584,16.32482599,66.74877694,74.97162843,708534,Periodate vs Deacylated,Bio Rep3,Nuclear,PheGAA,171718
nuclear-Ath-ProAGG-171737,72.56587096,1.207195362,48.34594543,74.10353633,191213,Periodate vs Deacylated,Bio Rep3,Nuclear,ProAGG,171737
nuclear-Ath-ProAGG-171738,75.35430535,1.554663992,43.48643893,73.03401177,47751,Periodate vs Deacylated,Bio Rep3,Nuclear,ProAGG,171738
nuclear-Ath-ProAGG-171743,69.85326325,1.029780128,44.2142702,68.64199686,193160,Periodate vs Deacylated,Bio Rep3,Nuclear,ProAGG,171743
nuclear-Ath-ProCGG-171739,74.51523546,1.904761905,70.62652563,82.55813953,1831,Periodate vs Deacylated,Bio Rep3,Nuclear,ProCGG,171739
nuclear-Ath-ProCGG-171760,65.32955859,1.315242974,71.69317246,84.14478883,134153,Periodate vs Deacylated,Bio Rep3,Nuclear,ProCGG,171760
nuclear-Ath-ProCGG-171761,65.24479821,1.280519037,71.5878304,82.90775382,200305,Periodate vs Deacylated,Bio Rep3,Nuclear,ProCGG,171761
nuclear-Ath-ProTGG-171741,68.46331128,1.196969697,62.62417161,82.78290812,110311,Periodate vs Deacylated,Bio Rep3,Nuclear,ProTGG,171741
nuclear-Ath-ProTGG-171744,64.6448887,1.338971106,58.83585722,79.55903163,443437,Periodate vs Deacylated,Bio Rep3,Nuclear,ProTGG,171744
nuclear-Ath-SerAGA-171812,31.25994695,25.45330916,91.24721397,94.63057844,168313,Periodate vs Deacylated,Bio Rep3,Nuclear,SerAGA,171812
nuclear-Ath-SerAGA-171813,34.60767689,28.22627239,87.3572403,92.94582748,526447,Periodate vs Deacylated,Bio Rep3,Nuclear,SerAGA,171813
nuclear-Ath-SerAGA-171814,20.45454545,24,80.02270148,84.52970297,1689,Periodate vs Deacylated,Bio Rep3,Nuclear,SerAGA,171814
nuclear-Ath-SerAGA-171815,53.65168539,24.4966443,83.1758034,87.1883061,4442,Periodate vs Deacylated,Bio Rep3,Nuclear,SerAGA,171815
nuclear-Ath-SerAGA-183750,45.11297284,27.68871075,60.28433152,71.20738568,40633,Periodate vs Deacylated,Bio Rep3,Nuclear,SerAGA,183750
nuclear-Ath-SerAGA-183759,32.90033337,26.37901059,86.94980347,92.29241789,148746,Periodate vs Deacylated,Bio Rep3,Nuclear,SerAGA,183759
nuclear-Ath-SerAGA-183762,44.69453376,27.51798561,80.71915685,88.3535819,24000,Periodate vs Deacylated,Bio Rep3,Nuclear,SerAGA,183762
nuclear-Ath-SerCGA-171782,31.72541744,19.35866983,75.81468394,82.05711038,31907,Periodate vs Deacylated,Bio Rep3,Nuclear,SerCGA,171782
nuclear-Ath-SerCGA-171785,34.57570517,18.79971805,72.56156426,77.86421184,105979,Periodate vs Deacylated,Bio Rep3,Nuclear,SerCGA,171785
nuclear-Ath-SerCGA-171794,33.95747855,21.18697347,69.97760358,75.02276939,76491,Periodate vs Deacylated,Bio Rep3,Nuclear,SerCGA,171794
nuclear-Ath-SerGCT-171796,47.45721861,18.72091278,58.04711989,71.20439218,52801,Periodate vs Deacylated,Bio Rep3,Nuclear,SerGCT,171796
nuclear-Ath-SerGCT-171797,43.90805173,18.03748415,60.53912134,73.63003518,182045,Periodate vs Deacylated,Bio Rep3,Nuclear,SerGCT,171797
nuclear-Ath-SerGCT-171798,46.77319375,17.55404128,54.02178732,69.18106913,225832,Periodate vs Deacylated,Bio Rep3,Nuclear,SerGCT,171798
nuclear-Ath-SerGCT-171800,49.86795527,17.6037282,54.24818119,69.09496376,60423,Periodate vs Deacylated,Bio Rep3,Nuclear,SerGCT,171800
nuclear-Ath-SerGCT-183728,53.93283091,24.82160077,57.74486767,67.11068823,48109,Periodate vs Deacylated,Bio Rep3,Nuclear,SerGCT,183728
nuclear-Ath-SerGCT-183752,43.14657612,20.96426001,58.97947813,72.47094559,36682,Periodate vs Deacylated,Bio Rep3,Nuclear,SerGCT,183752
nuclear-Ath-SerTGA-171783,30.71848559,18.01596351,68.62118621,74.27699889,39269,Periodate vs Deacylated,Bio Rep3,Nuclear,SerTGA,171783
nuclear-Ath-SerTGA-171784,29.58816473,16.00955795,72.17091354,75.84880254,28371,Periodate vs Deacylated,Bio Rep3,Nuclear,SerTGA,171784
nuclear-Ath-SerTGA-171792,24.5803422,11.99198397,72.167891,78.64710816,124990,Periodate vs Deacylated,Bio Rep3,Nuclear,SerTGA,171792
nuclear-Ath-SerTGA-171793,29.18940503,11.51060528,72.05400982,76.51989068,43349,Periodate vs Deacylated,Bio Rep3,Nuclear,SerTGA,171793
nuclear-Ath-ThrAGT-171722,43.15131646,33.06382574,67.31680367,72.59027506,98086,Periodate vs Deacylated,Bio Rep3,Nuclear,ThrAGT,171722
nuclear-Ath-ThrAGT-171723,47.39206389,39.07300389,63.3753346,70.40540305,133886,Periodate vs Deacylated,Bio Rep3,Nuclear,ThrAGT,171723
nuclear-Ath-ThrAGT-171731,48.52117853,39.08294693,67.76439919,73.60978926,183261,Periodate vs Deacylated,Bio Rep3,Nuclear,ThrAGT,171731
nuclear-Ath-ThrCGT-171709,41.98175325,31.72556841,31.40571531,34.20776385,341023,Periodate vs Deacylated,Bio Rep3,Nuclear,ThrCGT,171709
nuclear-Ath-ThrCGT-171710,43.27272727,31.45116729,35.91071521,37.34366209,104141,Periodate vs Deacylated,Bio Rep3,Nuclear,ThrCGT,171710
nuclear-Ath-ThrCGT-171711,38.2300668,28.69247383,33.12978976,35.40459326,33719,Periodate vs Deacylated,Bio Rep3,Nuclear,ThrCGT,171711
nuclear-Ath-ThrTGT-171700,45.45565253,35.0562313,60.24075274,65.45283671,711439,Periodate vs Deacylated,Bio Rep3,Nuclear,ThrTGT,171700
nuclear-Ath-ThrTGT-171705,45.86330935,35.96528911,65.87602441,70.97578614,95499,Periodate vs Deacylated,Bio Rep3,Nuclear,ThrTGT,171705
nuclear-Ath-ThrTGT-183732,46.99189118,35.78972072,63.296851,68.56742402,34388,Periodate vs Deacylated,Bio Rep3,Nuclear,ThrTGT,183732
nuclear-Ath-TrpCCA-171732,31.64526674,9.580383101,83.34243318,85.57892641,4262471,Periodate vs Deacylated,Bio Rep3,Nuclear,TrpCCA,171732
nuclear-Ath-TrpCCA-171734,31.09839453,9.619742878,82.76258898,85.00107899,3766443,Periodate vs Deacylated,Bio Rep3,Nuclear,TrpCCA,171734
nuclear-Ath-TrpCCA-183740,40.28556859,9.70970971,76.27631261,76.30268048,20913,Periodate vs Deacylated,Bio Rep3,Nuclear,TrpCCA,183740
nuclear-Ath-TyrGTA-171663,64.1506294,13.27743115,54.88169935,77.82852343,1386827,Periodate vs Deacylated,Bio Rep3,Nuclear,TyrGTA,171663
nuclear-Ath-TyrGTA-183719,66.97479656,14.16607898,50.36811199,75.27301262,193761,Periodate vs Deacylated,Bio Rep3,Nuclear,TyrGTA,183719
nuclear-Ath-ValAAC-171778,40.29149036,39.29695698,93.63516668,95.89772287,79880,Periodate vs Deacylated,Bio Rep3,Nuclear,ValAAC,171778
nuclear-Ath-ValAAC-171779,31.11863379,32.34612001,86.73656982,85.30434919,702933,Periodate vs Deacylated,Bio Rep3,Nuclear,ValAAC,171779
nuclear-Ath-ValCAC-171807,38.99811603,33.30472103,73.21229845,75.01117169,133223,Periodate vs Deacylated,Bio Rep3,Nuclear,ValCAC,171807
nuclear-Ath-ValCAC-183758,38.3053955,33.32410739,74.03383491,74.16948668,100777,Periodate vs Deacylated,Bio Rep3,Nuclear,ValCAC,183758
nuclear-Ath-ValTAC-171767,44.09865069,41.70846821,85.37556307,85.22748843,594733,Periodate vs Deacylated,Bio Rep3,Nuclear,ValTAC,171767
nuclear-Ath-ValTAC-183729,38.75348189,36.70956911,79.65717524,80.36695232,23220,Periodate vs Deacylated,Bio Rep3,Nuclear,ValTAC,183729
nuclear-Ath-ValTAC-183746,47.81572677,43.85499558,85.66222526,86.19890177,33952,Periodate vs Deacylated,Bio Rep3,Nuclear,ValTAC,183746
nuclear-Ath-eMetCAT-171754,40.30568716,12.78078298,83.4338228,89.01293174,1062163,Periodate vs Deacylated,Bio Rep3,Nuclear,eMetCAT,171754
nuclear-Ath-iMetCAT-171655,44.71544715,14.06959153,71.56434626,82.88451579,7755,Periodate vs Deacylated,Bio Rep3,Nuclear,iMetCAT,171655
nuclear-Ath-iMetCAT-171659,47.29136164,5.51498847,75.7911793,87.78575787,62355,Periodate vs Deacylated,Bio Rep3,Nuclear,iMetCAT,171659
plastid-Ath-AlaTGC-171845,45.16378086,0.895674105,77.3454186,85.83356315,1982465,Periodate vs Deacylated,Bio Rep3,Plastid,AlaTGC,171845
plastid-Ath-ArgACG-171847,43.30979611,4.535425964,69.95568765,79.295703,980160,Periodate vs Deacylated,Bio Rep3,Plastid,ArgACG,171847
plastid-Ath-ArgTCT-171846,60.12571386,5.062392209,54.29375323,72.53093301,189765,Periodate vs Deacylated,Bio Rep3,Plastid,ArgTCT,171846
plastid-Ath-AsnGTT-171848,73.44157298,1.989590111,45.52823396,72.74871013,741186,Periodate vs Deacylated,Bio Rep3,Plastid,AsnGTT,171848
plastid-Ath-AspGTC-171849,47.98444935,17.40311582,64.78299645,78.18417122,739449,Periodate vs Deacylated,Bio Rep3,Plastid,AspGTC,171849
plastid-Ath-CysGCA-171850,68.13474852,38.75022575,42.1803428,60.15801517,216629,Periodate vs Deacylated,Bio Rep3,Plastid,CysGCA,171850
plastid-Ath-GlnTTG-171851,62.7694803,16.46616123,58.4637286,75.54233746,469943,Periodate vs Deacylated,Bio Rep3,Plastid,GlnTTG,171851
plastid-Ath-GluTTC-171852,64.3490829,13.38316726,55.9733725,71.51692183,1494023,Periodate vs Deacylated,Bio Rep3,Plastid,GluTTC,171852
plastid-Ath-GlyGCC-171853,74.75824422,8.142594054,53.24842987,83.20111374,245873,Periodate vs Deacylated,Bio Rep3,Plastid,GlyGCC,171853
plastid-Ath-GlyTCC-171854,66.7201803,4.839046096,44.50165344,65.91221501,158920,Periodate vs Deacylated,Bio Rep3,Plastid,GlyTCC,171854
plastid-Ath-HisGTG-171855,61.30077086,27.86472991,44.51985543,57.00963003,1138842,Periodate vs Deacylated,Bio Rep3,Plastid,HisGTG,171855
plastid-Ath-IleCAT-171856,49.85724022,44.30826617,87.38315585,86.94990786,775398,Periodate vs Deacylated,Bio Rep3,Plastid,IleCAT,171856
plastid-Ath-IleGAT-171857,43.11292666,42.36811329,72.18145782,72.57494062,1616852,Periodate vs Deacylated,Bio Rep3,Plastid,IleGAT,171857
plastid-Ath-LeuCAA-171859,52.80567442,5.84275292,61.28919573,73.2608277,385667,Periodate vs Deacylated,Bio Rep3,Plastid,LeuCAA,171859
plastid-Ath-LeuTAA-171860,54.91157004,7.409064757,73.69142205,86.21239765,533837,Periodate vs Deacylated,Bio Rep3,Plastid,LeuTAA,171860
plastid-Ath-LeuTAG-171858,63.90128194,6.664386574,39.7094952,62.55888191,332389,Periodate vs Deacylated,Bio Rep3,Plastid,LeuTAG,171858
plastid-Ath-LysTTT-171861,47.74649803,10.90896702,71.37618536,80.21062283,202603,Periodate vs Deacylated,Bio Rep3,Plastid,LysTTT,171861
plastid-Ath-PheGAA-171864,61.03582956,32.03813466,66.69482983,77.93485707,383596,Periodate vs Deacylated,Bio Rep3,Plastid,PheGAA,171864
plastid-Ath-ProTGG-171865,61.8434025,0.558534406,34.87576898,51.01475005,149209,Periodate vs Deacylated,Bio Rep3,Plastid,ProTGG,171865
plastid-Ath-SerGCT-171868,76.67736398,28.22662972,44.66767153,62.05050156,169137,Periodate vs Deacylated,Bio Rep3,Plastid,SerGCT,171868
plastid-Ath-SerGGA-171866,65.54128907,32.32882414,58.47592474,68.86259364,209763,Periodate vs Deacylated,Bio Rep3,Plastid,SerGGA,171866
plastid-Ath-SerTGA-171867,72.86011973,30.83339007,39.8260463,52.01346119,249424,Periodate vs Deacylated,Bio Rep3,Plastid,SerTGA,171867
plastid-Ath-ThrGGT-171869,62.78851139,43.02928849,24.43482167,29.65879265,302696,Periodate vs Deacylated,Bio Rep3,Plastid,ThrGGT,171869
plastid-Ath-ThrTGT-171870,62.69988018,45.97038396,28.42380544,34.06090142,152313,Periodate vs Deacylated,Bio Rep3,Plastid,ThrTGT,171870
plastid-Ath-TrpCCA-171871,51.61579655,24.42357612,53.00600643,69.12523867,331019,Periodate vs Deacylated,Bio Rep3,Plastid,TrpCCA,171871
plastid-Ath-TyrGTA-171872,58.87337237,25.46061847,62.31660506,70.24996314,1227103,Periodate vs Deacylated,Bio Rep3,Plastid,TyrGTA,171872
plastid-Ath-ValGAC-171873,66.50707744,49.06957929,37.61038961,48.2953357,34524,Periodate vs Deacylated,Bio Rep3,Plastid,ValGAC,171873
plastid-Ath-ValTAC-171874,60.83814541,43.06569343,39.35366278,44.92462312,111514,Periodate vs Deacylated,Bio Rep3,Plastid,ValTAC,171874
plastid-Ath-eMetCAT-171862,61.60142787,11.63188505,39.67102739,53.83765003,125121,Periodate vs Deacylated,Bio Rep3,Plastid,eMetCAT,171862
plastid-Ath-iMetCAT-171863,65.67862715,10.55860089,69.4856354,91.20154794,216180,Periodate vs Deacylated,Bio Rep3,Plastid,iMetCAT,171863
mitochondrial-Ath-AsnGTT-183766,88.36827482,74.49081627,30.6229738,46.89417124,82972,Control vs Periodate,Bio Rep3,Mitochondrial,AsnGTT,183766
mitochondrial-Ath-AspGTC-171828,76.47650163,53.84051665,28.3837293,57.54399611,56981,Control vs Periodate,Bio Rep3,Mitochondrial,AspGTC,171828
mitochondrial-Ath-CysGCA-171829,84.28779752,50.72550358,13.28975568,48.89533489,92511,Control vs Periodate,Bio Rep3,Mitochondrial,CysGCA,171829
mitochondrial-Ath-GlnTTG-171830,86.73550437,63.61306855,19.50127877,46.04217076,4457,Control vs Periodate,Bio Rep3,Mitochondrial,GlnTTG,171830
mitochondrial-Ath-GluTTC-171831,77.32817614,36.18601463,21.39850327,70.31006174,46582,Control vs Periodate,Bio Rep3,Mitochondrial,GluTTC,171831
mitochondrial-Ath-GlyGCC-171832,86.558753,57.34396201,16.68331668,54.11316056,22859,Control vs Periodate,Bio Rep3,Mitochondrial,GlyGCC,171832
mitochondrial-Ath-HisGTG-171833,86.38705983,56.82766846,15.40324534,50.26137248,35231,Control vs Periodate,Bio Rep3,Mitochondrial,HisGTG,171833
mitochondrial-Ath-IleCAT-171837,84.96,55.45571245,30.786268,74.11100033,4815,Control vs Periodate,Bio Rep3,Mitochondrial,IleCAT,171837
mitochondrial-Ath-LysTTT-171834,72.37293421,49.88066826,49.35249526,80.85883965,17277,Control vs Periodate,Bio Rep3,Mitochondrial,LysTTT,171834
mitochondrial-Ath-ProTGG-171838,83.65741752,72.54150702,19.88447401,52.15398717,8986,Control vs Periodate,Bio Rep3,Mitochondrial,ProTGG,171838
mitochondrial-Ath-SerGCT-171840,75.85940518,73.8451087,36.01087494,44.84825777,9384,Control vs Periodate,Bio Rep3,Mitochondrial,SerGCT,171840
mitochondrial-Ath-SerGGA-171839,71.68141593,70.9202454,34.68208092,56.27682403,2902,Control vs Periodate,Bio Rep3,Mitochondrial,SerGGA,171839
mitochondrial-Ath-SerTGA-171841,82.7480916,70.32803181,16.56050955,40.76254968,9933,Control vs Periodate,Bio Rep3,Mitochondrial,SerTGA,171841
mitochondrial-Ath-TrpCCA-171842,84.10546016,50.69425351,16.97243955,58.00776458,211944,Control vs Periodate,Bio Rep3,Mitochondrial,TrpCCA,171842
mitochondrial-Ath-TyrGTA-171844,76.05146652,56.64903665,39.89689007,76.81527547,34860,Control vs Periodate,Bio Rep3,Mitochondrial,TyrGTA,171844
mitochondrial-Ath-eMetCAT-171836,82.05709107,61.46981627,13.58653093,40.54307116,5758,Control vs Periodate,Bio Rep3,Mitochondrial,eMetCAT,171836
mitochondrial-Ath-iMetCAT-171835,90.14514897,75.35853977,18.08510638,37.3877551,2823,Control vs Periodate,Bio Rep3,Mitochondrial,iMetCAT,171835
nuclear-Ath-AlaAGC-171748,64.94893578,36.63239075,55.07160007,83.07685106,653476,Control vs Periodate,Bio Rep3,Nuclear,AlaAGC,171748
nuclear-Ath-AlaAGC-171749,64.41722096,34.91613545,57.10760627,84.97682004,1854953,Control vs Periodate,Bio Rep3,Nuclear,AlaAGC,171749
nuclear-Ath-AlaAGC-183743,63.2020752,35.41929181,50.09921743,80.87979318,673787,Control vs Periodate,Bio Rep3,Nuclear,AlaAGC,183743
nuclear-Ath-AlaCGC-171750,70.0212065,35.72251007,53.29459935,86.83082159,350497,Control vs Periodate,Bio Rep3,Nuclear,AlaCGC,171750
nuclear-Ath-AlaCGC-171752,74.45470085,36.2805463,44.00327748,85.29027656,520337,Control vs Periodate,Bio Rep3,Nuclear,AlaCGC,171752
nuclear-Ath-AlaCGC-183744,70.23547304,38.48055372,46.26840437,81.82566959,204526,Control vs Periodate,Bio Rep3,Nuclear,AlaCGC,183744
nuclear-Ath-AlaTGC-171747,63.85028264,34.76317222,56.10914793,85.75851767,2134525,Control vs Periodate,Bio Rep3,Nuclear,AlaTGC,171747
nuclear-Ath-AlaTGC-171751,62.40479613,34.60947372,55.25491001,84.10636646,330361,Control vs Periodate,Bio Rep3,Nuclear,AlaTGC,171751
nuclear-Ath-ArgACG-171679,71.14305154,45.39454806,22.83257859,60.48976815,32878,Control vs Periodate,Bio Rep3,Nuclear,ArgACG,171679
nuclear-Ath-ArgACG-171680,75.51103499,45.00456621,17.05908382,59.42426392,180331,Control vs Periodate,Bio Rep3,Nuclear,ArgACG,171680
nuclear-Ath-ArgACG-171681,62.94090208,43.06121471,15.4742046,51.96527666,76400,Control vs Periodate,Bio Rep3,Nuclear,ArgACG,171681
nuclear-Ath-ArgACG-171682,68.42115178,43.56617268,15.93209065,53.68482349,167897,Control vs Periodate,Bio Rep3,Nuclear,ArgACG,171682
nuclear-Ath-ArgACG-171683,72.10254584,40.1249091,20.74220404,68.45336896,130799,Control vs Periodate,Bio Rep3,Nuclear,ArgACG,171683
nuclear-Ath-ArgACG-171772,74.98573408,37.92120704,26.99735174,68.57714797,90556,Control vs Periodate,Bio Rep3,Nuclear,ArgACG,171772
nuclear-Ath-ArgCCG-171678,76.41132912,50.8807795,19.26298723,49.55669345,401128,Control vs Periodate,Bio Rep3,Nuclear,ArgCCG,171678
nuclear-Ath-ArgCCG-171686,76.02385062,49.75149957,37.01946833,69.26682819,29105,Control vs Periodate,Bio Rep3,Nuclear,ArgCCG,171686
nuclear-Ath-ArgCCG-183763,70.44715447,37.86848073,26.93792694,65.30973451,8452,Control vs Periodate,Bio Rep3,Nuclear,ArgCCG,183763
nuclear-Ath-ArgCCT-171715,71.96420963,39.74945796,25.69649641,62.95073188,31884,Control vs Periodate,Bio Rep3,Nuclear,ArgCCT,171715
nuclear-Ath-ArgCCT-171716,73.7702679,40.00139775,22.07067482,65.10695948,500597,Control vs Periodate,Bio Rep3,Nuclear,ArgCCT,171716
nuclear-Ath-ArgCCT-171719,68.78911792,34.66775133,31.91283843,72.08357238,118863,Control vs Periodate,Bio Rep3,Nuclear,ArgCCT,171719
nuclear-Ath-ArgTCG-171676,69.2175286,33.16057228,23.73827348,65.07898973,532492,Control vs Periodate,Bio Rep3,Nuclear,ArgTCG,171676
nuclear-Ath-ArgTCG-171677,69.96718747,37.42276329,20.62373906,58.91587356,360134,Control vs Periodate,Bio Rep3,Nuclear,ArgTCG,171677
nuclear-Ath-ArgTCT-171693,84.14852753,56.06233101,34.39363817,76.18692602,94731,Control vs Periodate,Bio Rep3,Nuclear,ArgTCT,171693
nuclear-Ath-ArgTCT-171694,85.72077511,59.2909049,37.03530864,78.253682,352439,Control vs Periodate,Bio Rep3,Nuclear,ArgTCT,171694
nuclear-Ath-ArgTCT-171695,85.72511369,65.25649287,30.4356996,71.99780332,184362,Control vs Periodate,Bio Rep3,Nuclear,ArgTCT,171695
nuclear-Ath-ArgTCT-171696,84.76596416,62.71539996,30.72885341,73.91160326,60553,Control vs Periodate,Bio Rep3,Nuclear,ArgTCT,171696
nuclear-Ath-ArgTCT-171714,85.41805068,63.49179988,20.43043232,58.60190103,84664,Control vs Periodate,Bio Rep3,Nuclear,ArgTCT,171714
nuclear-Ath-ArgTCT-171717,83.88207207,58.21099663,24.90410274,64.27803655,54685,Control vs Periodate,Bio Rep3,Nuclear,ArgTCT,171717
nuclear-Ath-AsnGTT-171725,73.75375375,43.93364929,34.72294825,69.70132108,21580,Control vs Periodate,Bio Rep3,Nuclear,AsnGTT,171725
nuclear-Ath-AsnGTT-171727,75.15317709,45.41560464,33.90866035,70.77258947,334551,Control vs Periodate,Bio Rep3,Nuclear,AsnGTT,171727
nuclear-Ath-AsnGTT-171729,77.31870024,46.62297301,28.289112,72.23328179,337769,Control vs Periodate,Bio Rep3,Nuclear,AsnGTT,171729
nuclear-Ath-AsnGTT-183736,77.17233734,50.50595619,28.10814125,64.6085498,38371,Control vs Periodate,Bio Rep3,Nuclear,AsnGTT,183736
nuclear-Ath-AsnGTT-183738,74.52856296,43.21923744,34.54352551,69.34180522,83813,Control vs Periodate,Bio Rep3,Nuclear,AsnGTT,183738
nuclear-Ath-AsnGTT-183739,75.42822597,45.13200633,30.48330609,72.35002879,64840,Control vs Periodate,Bio Rep3,Nuclear,AsnGTT,183739
nuclear-Ath-AspGTC-171804,74.8512653,44.42495619,20.23497812,49.2416368,1731032,Control vs Periodate,Bio Rep3,Nuclear,AspGTC,171804
nuclear-Ath-AspGTC-183757,71.18644068,46.46017699,87.06140351,92.72844273,4020,Control vs Periodate,Bio Rep3,Nuclear,AspGTC,183757
nuclear-Ath-CysGCA-171684,87.45251963,56.19651347,17.2637754,40.82155808,25540,Control vs Periodate,Bio Rep3,Nuclear,CysGCA,171684
nuclear-Ath-CysGCA-171742,80.12108981,55.37294564,32.07676491,49.24606994,4576,Control vs Periodate,Bio Rep3,Nuclear,CysGCA,171742
nuclear-Ath-CysGCA-171756,86.44812437,54.49438202,26.88411169,57.21725197,11536,Control vs Periodate,Bio Rep3,Nuclear,CysGCA,171756
nuclear-Ath-CysGCA-171757,86.35379061,60.83123426,24.7691472,48.45829276,4922,Control vs Periodate,Bio Rep3,Nuclear,CysGCA,171757
nuclear-Ath-CysGCA-171758,84.91524423,53.17341669,20.23461792,51.63188168,51651,Control vs Periodate,Bio Rep3,Nuclear,CysGCA,171758
nuclear-Ath-CysGCA-171759,85.92528236,58.96304468,16.49334946,43.44978166,10547,Control vs Periodate,Bio Rep3,Nuclear,CysGCA,171759
nuclear-Ath-CysGCA-171762,89.71332209,55.23156089,26.69962917,43.780135,2883,Control vs Periodate,Bio Rep3,Nuclear,CysGCA,171762
nuclear-Ath-CysGCA-183742,80.90469613,51.81026581,15.56851312,42.69205515,11045,Control vs Periodate,Bio Rep3,Nuclear,CysGCA,183742
nuclear-Ath-CysGCA-183745,87.19806763,58.60155383,9.010989011,42.72091545,2028,Control vs Periodate,Bio Rep3,Nuclear,CysGCA,183745
nuclear-Ath-GlnCTG-171763,85.99859986,50.41586692,13.53337945,49.54957599,57207,Control vs Periodate,Bio Rep3,Nuclear,GlnCTG,171763
nuclear-Ath-GlnCTG-171765,85.26339691,44.8564048,18.62527716,54.657572,19926,Control vs Periodate,Bio Rep3,Nuclear,GlnCTG,171765
nuclear-Ath-GlnCTG-171773,87.52519958,47.87590833,15.44388381,53.45539692,45415,Control vs Periodate,Bio Rep3,Nuclear,GlnCTG,171773
nuclear-Ath-GlnCTG-171774,84.57052797,44.05958363,16.43619123,51.55625109,38190,Control vs Periodate,Bio Rep3,Nuclear,GlnCTG,171774
nuclear-Ath-GlnCTG-171775,87.12743282,49.89169139,15.19894276,49.05558192,512181,Control vs Periodate,Bio Rep3,Nuclear,GlnCTG,171775
nuclear-Ath-GlnTTG-171777,78.88873931,33.57221248,18.40325135,67.87521206,441106,Control vs Periodate,Bio Rep3,Nuclear,GlnTTG,171777
nuclear-Ath-GlnTTG-183749,84.4662594,35.55544182,15.17193865,59.97398314,131013,Control vs Periodate,Bio Rep3,Nuclear,GlnTTG,183749
nuclear-Ath-GluCTC-171821,86.5913556,65.45110559,18.70308257,47.59508731,93211,Control vs Periodate,Bio Rep3,Nuclear,GluCTC,171821
nuclear-Ath-GluCTC-171824,84.83878092,65.11770236,19.45926716,45.99780623,231261,Control vs Periodate,Bio Rep3,Nuclear,GluCTC,171824
nuclear-Ath-GluCTC-171825,86.32744894,67.13874871,17.31539782,45.93222825,37579,Control vs Periodate,Bio Rep3,Nuclear,GluCTC,171825
nuclear-Ath-GluTTC-171820,85.83539309,58.18901436,18.93666103,55.31544884,566277,Control vs Periodate,Bio Rep3,Nuclear,GluTTC,171820
nuclear-Ath-GluTTC-171822,86.6116368,62.1592465,19.62783172,55.10664059,84585,Control vs Periodate,Bio Rep3,Nuclear,GluTTC,171822
nuclear-Ath-GluTTC-171826,85.20369529,60.94952393,26.41257105,57.48114463,27005,Control vs Periodate,Bio Rep3,Nuclear,GluTTC,171826
nuclear-Ath-GluTTC-183764,85.0538433,59.01844326,27.88860624,64.439751,25461,Control vs Periodate,Bio Rep3,Nuclear,GluTTC,183764
nuclear-Ath-GlyCCC-171713,70.17529033,45.21962474,28.86086604,63.42570184,513631,Control vs Periodate,Bio Rep3,Nuclear,GlyCCC,171713
nuclear-Ath-GlyGCC-171688,78.86635277,55.64872352,23.6343521,60.30491248,48111,Control vs Periodate,Bio Rep3,Nuclear,GlyGCC,171688
nuclear-Ath-GlyGCC-171690,78.92915166,61.21484764,30.93809454,63.38867462,141325,Control vs Periodate,Bio Rep3,Nuclear,GlyGCC,171690
nuclear-Ath-GlyGCC-171691,78.85749925,54.78609868,29.13570395,65.9271122,1684215,Control vs Periodate,Bio Rep3,Nuclear,GlyGCC,171691
nuclear-Ath-GlyGCC-171692,72.98347911,57.40013098,29.61696306,62.55058246,11079,Control vs Periodate,Bio Rep3,Nuclear,GlyGCC,171692
nuclear-Ath-GlyGCC-183730,70.73170732,27.67857143,37.87878788,79.5620438,878,Control vs Periodate,Bio Rep3,Nuclear,GlyGCC,183730
nuclear-Ath-GlyTCC-171720,73.37324769,36.99738774,20.93931213,75.24875444,819147,Control vs Periodate,Bio Rep3,Nuclear,GlyTCC,171720
nuclear-Ath-HisGTG-171768,70.56396149,41.43413776,56.44968051,64.10530194,203101,Control vs Periodate,Bio Rep3,Nuclear,HisGTG,171768
nuclear-Ath-HisGTG-171770,72.16146351,41.72846549,47.34582766,58.09561753,34651,Control vs Periodate,Bio Rep3,Nuclear,HisGTG,171770
nuclear-Ath-HisGTG-183747,70.54385413,41.47308431,45.92435189,60.37749742,52507,Control vs Periodate,Bio Rep3,Nuclear,HisGTG,183747
nuclear-Ath-HisGTG-183748,65.29700759,35.39878585,46.02217936,67.26737015,33336,Control vs Periodate,Bio Rep3,Nuclear,HisGTG,183748
nuclear-Ath-IleAAT-171735,70.28060806,39.13153368,48.31134126,80.53726313,925073,Control vs Periodate,Bio Rep3,Nuclear,IleAAT,171735
nuclear-Ath-IleAAT-171736,66.14324375,35.05644226,52.4379694,82.03128883,1058289,Control vs Periodate,Bio Rep3,Nuclear,IleAAT,171736
nuclear-Ath-IleTAT-171721,71.86261559,41.85352709,29.05342081,70.70647271,42941,Control vs Periodate,Bio Rep3,Nuclear,IleTAT,171721
